# y_plus, uu_plus, vv_plus, minus_uv_plus
5.43369285e+02, 9.04016534e-01, 9.04016534e-01, 4.10157689e-01
5.44902061e+02, 9.00093553e-01, 9.00093553e-01, 4.08127844e-01
5.46434838e+02, 8.96170572e-01, 8.96170572e-01, 4.05411256e-01
5.47967614e+02, 8.92247591e-01, 8.92247591e-01, 4.02694966e-01
5.49500391e+02, 8.88331705e-01, 8.88331705e-01, 4.00674156e-01
5.51033167e+02, 8.84415818e-01, 8.84415818e-01, 3.98657730e-01
5.52565944e+02, 8.80507025e-01, 8.80507025e-01, 3.95955869e-01
5.54098720e+02, 8.76605326e-01, 8.76605326e-01, 3.93254508e-01
5.55631497e+02, 8.72703627e-01, 8.72703627e-01, 3.90559787e-01
5.57164274e+02, 8.68809022e-01, 8.68809022e-01, 3.87871706e-01
5.58697050e+02, 8.64914417e-01, 8.64914417e-01, 3.85872662e-01
5.60229827e+02, 8.61034000e-01, 8.61034000e-01, 3.83193791e-01
5.61762603e+02, 8.57153584e-01, 8.57153584e-01, 3.80518629e-01
5.63295380e+02, 8.53273167e-01, 8.53273167e-01, 3.78532210e-01
5.64828156e+02, 8.49406938e-01, 8.49406938e-01, 3.75869338e-01
5.66360933e+02, 8.45540709e-01, 8.45540709e-01, 3.73210248e-01
5.67893709e+02, 8.41688668e-01, 8.41688668e-01, 3.70557895e-01
5.69426486e+02, 8.37836627e-01, 8.37836627e-01, 3.67912277e-01
5.70959262e+02, 8.33991680e-01, 8.33991680e-01, 3.65949827e-01
5.72492039e+02, 8.30160921e-01, 8.30160921e-01, 3.63313696e-01
5.74024816e+02, 8.26330163e-01, 8.26330163e-01, 3.60012997e-01
5.75557592e+02, 8.22513592e-01, 8.22513592e-01, 3.58064566e-01
5.77090369e+02, 8.18697021e-01, 8.18697021e-01, 3.55451536e-01
5.78623145e+02, 8.14894638e-01, 8.14894638e-01, 3.52842444e-01
5.80155922e+02, 8.11099349e-01, 8.11099349e-01, 3.50242901e-01
5.81688698e+02, 8.07318248e-01, 8.07318248e-01, 3.47650095e-01
5.83221475e+02, 8.03537147e-01, 8.03537147e-01, 3.45731459e-01
5.84754251e+02, 7.99770234e-01, 7.99770234e-01, 3.42484689e-01
5.86287028e+02, 7.96017509e-01, 7.96017509e-01, 3.39246900e-01
5.87819804e+02, 7.92271878e-01, 7.92271878e-01, 3.37348929e-01
5.89352581e+02, 7.88533341e-01, 7.88533341e-01, 3.34792472e-01
5.90885358e+02, 7.84808993e-01, 7.84808993e-01, 3.31583546e-01
5.92418134e+02, 7.81098832e-01, 7.81098832e-01, 3.29704979e-01
5.93950911e+02, 7.77395765e-01, 7.77395765e-01, 3.27173880e-01
5.95483687e+02, 7.73706886e-01, 7.73706886e-01, 3.23990902e-01
5.97016464e+02, 7.70025101e-01, 7.70025101e-01, 3.21474189e-01
5.98549240e+02, 7.66364598e-01, 7.66364598e-01, 3.18969288e-01
6.00082017e+02, 7.62711189e-01, 7.62711189e-01, 3.15815744e-01
6.01614793e+02, 7.59071968e-01, 7.59071968e-01, 3.13327639e-01
6.03147570e+02, 7.55446935e-01, 7.55446935e-01, 3.10846079e-01
6.04680346e+02, 7.51836090e-01, 7.51836090e-01, 3.08373579e-01
6.06213123e+02, 7.48239433e-01, 7.48239433e-01, 3.05912593e-01
6.07745900e+02, 7.44656964e-01, 7.44656964e-01, 3.02808253e-01
6.09278676e+02, 7.41095777e-01, 7.41095777e-01, 2.99714968e-01
6.10811453e+02, 7.37541684e-01, 7.37541684e-01, 2.97280345e-01
6.12344229e+02, 7.34008873e-01, 7.34008873e-01, 2.94854533e-01
6.13877006e+02, 7.30490250e-01, 7.30490250e-01, 2.91791927e-01
6.15409782e+02, 7.26992909e-01, 7.26992909e-01, 2.89387029e-01
6.16942559e+02, 7.23502662e-01, 7.23502662e-01, 2.86988389e-01
6.18475335e+02, 7.20040791e-01, 7.20040791e-01, 2.83958280e-01
6.20008112e+02, 7.16593108e-01, 7.16593108e-01, 2.80938759e-01
6.21540888e+02, 7.13159613e-01, 7.13159613e-01, 2.77932071e-01
6.23073665e+02, 7.09747400e-01, 7.09747400e-01, 2.75575186e-01
6.24606442e+02, 7.06355050e-01, 7.06355050e-01, 2.73226643e-01
6.26139218e+02, 7.02981854e-01, 7.02981854e-01, 2.69613886e-01
6.27671995e+02, 6.99628522e-01, 6.99628522e-01, 2.67286094e-01
6.29204771e+02, 6.96295761e-01, 6.96295761e-01, 2.64968676e-01
6.30737548e+02, 6.92983574e-01, 6.92983574e-01, 2.61390450e-01
6.32270324e+02, 6.89692668e-01, 6.89692668e-01, 2.59093250e-01
6.33803101e+02, 6.86423044e-01, 6.86423044e-01, 2.56173621e-01
6.35335877e+02, 6.83176122e-01, 6.83176122e-01, 2.53263745e-01
6.36868654e+02, 6.79951190e-01, 6.79951190e-01, 2.50996313e-01
6.38401430e+02, 6.76748959e-01, 6.76748959e-01, 2.47479267e-01
6.39934207e+02, 6.73570139e-01, 6.73570139e-01, 2.44604410e-01
6.41466983e+02, 6.70414729e-01, 6.70414729e-01, 2.42366816e-01
6.42999760e+02, 6.67284147e-01, 6.67284147e-01, 2.39513794e-01
6.44532537e+02, 6.64177686e-01, 6.64177686e-01, 2.36671946e-01
6.46065313e+02, 6.61096053e-01, 6.61096053e-01, 2.33839153e-01
6.47598090e+02, 6.58039959e-01, 6.58039959e-01, 2.31019289e-01
6.49130866e+02, 6.55010112e-01, 6.55010112e-01, 2.27584747e-01
6.50663643e+02, 6.52005804e-01, 6.52005804e-01, 2.24787197e-01
6.52196419e+02, 6.49029162e-01, 6.49029162e-01, 2.22622020e-01
6.53729196e+02, 6.46078769e-01, 6.46078769e-01, 2.19844571e-01
6.55261972e+02, 6.43156042e-01, 6.43156042e-01, 2.16457180e-01
6.56794749e+02, 6.40261690e-01, 6.40261690e-01, 2.13700960e-01
6.58327525e+02, 6.37395715e-01, 6.37395715e-01, 2.10956567e-01
6.59860302e+02, 6.34558116e-01, 6.34558116e-01, 2.07602360e-01
6.61393079e+02, 6.31750312e-01, 6.31750312e-01, 2.05497182e-01
6.62925855e+02, 6.28972302e-01, 6.28972302e-01, 2.02781935e-01
6.64458632e+02, 6.26224087e-01, 6.26224087e-01, 1.99462252e-01
6.65991408e+02, 6.23506377e-01, 6.23506377e-01, 1.96153307e-01
6.67524185e+02, 6.20819880e-01, 6.20819880e-01, 1.93469126e-01
6.69056961e+02, 6.18164596e-01, 6.18164596e-01, 1.90795613e-01
6.70589738e+02, 6.15540526e-01, 6.15540526e-01, 1.87519766e-01
6.72122514e+02, 6.12949089e-01, 6.12949089e-01, 1.84864465e-01
6.73655291e+02, 6.10390993e-01, 6.10390993e-01, 1.82220911e-01
6.75188067e+02, 6.07864821e-01, 6.07864821e-01, 1.78973327e-01
6.76720844e+02, 6.05372699e-01, 6.05372699e-01, 1.75736830e-01
6.78253621e+02, 6.02914629e-01, 6.02914629e-01, 1.73120762e-01
6.79786397e+02, 6.00489900e-01, 6.00489900e-01, 1.70512612e-01
6.81319174e+02, 5.98100642e-01, 5.98100642e-01, 1.67303872e-01
6.82851950e+02, 5.95746144e-01, 5.95746144e-01, 1.64713199e-01
6.84384727e+02, 5.93427116e-01, 5.93427116e-01, 1.61524193e-01
6.85917503e+02, 5.91143558e-01, 5.91143558e-01, 1.58343605e-01
6.87450280e+02, 5.88896889e-01, 5.88896889e-01, 1.55777411e-01
6.88983056e+02, 5.86685690e-01, 5.86685690e-01, 1.52613986e-01
6.90515833e+02, 5.84512089e-01, 5.84512089e-01, 1.49459772e-01
6.92048609e+02, 5.82376086e-01, 5.82376086e-01, 1.46917840e-01
6.93581386e+02, 5.80276972e-01, 5.80276972e-01, 1.43778341e-01
6.95114163e+02, 5.78216166e-01, 5.78216166e-01, 1.40647457e-01
6.96646939e+02, 5.76193667e-01, 5.76193667e-01, 1.38126908e-01
6.98179716e+02, 5.74210185e-01, 5.74210185e-01, 1.34408198e-01
6.99712492e+02, 5.72265720e-01, 5.72265720e-01, 1.31901744e-01
7.01245269e+02, 5.70360272e-01, 5.70360272e-01, 1.29401067e-01
7.02778045e+02, 5.68494551e-01, 5.68494551e-01, 1.25704251e-01
7.04310822e+02, 5.66668556e-01, 5.66668556e-01, 1.22616654e-01
7.05843598e+02, 5.64882996e-01, 5.64882996e-01, 1.20134727e-01
7.07376375e+02, 5.63138582e-01, 5.63138582e-01, 1.17058734e-01
7.08909151e+02, 5.61434604e-01, 5.61434604e-01, 1.13388548e-01
7.10441928e+02, 5.59771771e-01, 5.59771771e-01, 1.10924811e-01
7.11974704e+02, 5.58150792e-01, 5.58150792e-01, 1.08464804e-01
7.13507481e+02, 5.56570959e-01, 5.56570959e-01, 1.04812489e-01
7.15040258e+02, 5.55033690e-01, 5.55033690e-01, 1.01765387e-01
7.16573034e+02, 5.53538984e-01, 5.53538984e-01, 9.87222479e-02
7.18105811e+02, 5.52086134e-01, 5.52086134e-01, 9.56838443e-02
7.19638587e+02, 5.50676556e-01, 5.50676556e-01, 9.26508409e-02
7.21171364e+02, 5.49310252e-01, 5.49310252e-01, 8.96222004e-02
7.22704140e+02, 5.47986512e-01, 5.47986512e-01, 8.71942122e-02
7.24236917e+02, 5.46706755e-01, 5.46706755e-01, 8.41736003e-02
7.25769693e+02, 5.45470981e-01, 5.45470981e-01, 8.05601412e-02
7.27302470e+02, 5.44278479e-01, 5.44278479e-01, 7.75473823e-02
7.28835246e+02, 5.43130671e-01, 5.43130671e-01, 7.45375231e-02
7.30368023e+02, 5.42027554e-01, 5.42027554e-01, 7.15317607e-02
7.31900800e+02, 5.40968420e-01, 5.40968420e-01, 6.91245331e-02
7.33433576e+02, 5.39953978e-01, 5.39953978e-01, 6.55286423e-02
7.34966353e+02, 5.38984938e-01, 5.38984938e-01, 6.25321908e-02
7.36499129e+02, 5.38060590e-01, 5.38060590e-01, 5.95374418e-02
7.38031906e+02, 5.37181644e-01, 5.37181644e-01, 5.59506917e-02
7.39564682e+02, 5.36348099e-01, 5.36348099e-01, 5.35564035e-02
7.41097459e+02, 5.35559956e-01, 5.35559956e-01, 5.05692895e-02
7.42630235e+02, 5.34817214e-01, 5.34817214e-01, 4.75844100e-02
7.44163012e+02, 5.34120584e-01, 5.34120584e-01, 4.46016056e-02
7.45695788e+02, 5.33470064e-01, 5.33470064e-01, 4.10257677e-02
7.47228565e+02, 5.32864946e-01, 5.32864946e-01, 3.80460758e-02
7.48761342e+02, 5.32306649e-01, 5.32306649e-01, 3.50680757e-02
7.50294118e+02, 5.31793752e-01, 5.31793752e-01, 3.20916080e-02
7.51826895e+02, 5.31327677e-01, 5.31327677e-01, 2.91162522e-02
7.53359671e+02, 5.30908422e-01, 5.30908422e-01, 2.61421628e-02
7.54892448e+02, 5.30534568e-01, 5.30534568e-01, 2.31689725e-02
7.56425224e+02, 5.30208244e-01, 5.30208244e-01, 1.96027594e-02
7.57958001e+02, 5.29928031e-01, 5.29928031e-01, 1.66314525e-02
7.59490777e+02, 5.29694638e-01, 5.29694638e-01, 1.36605713e-02
7.61023554e+02, 5.29507357e-01, 5.29507357e-01, 1.06904031e-02
7.62556330e+02, 5.29367605e-01, 5.29367605e-01, 7.72050083e-03
7.64089107e+02, 5.29273964e-01, 5.29273964e-01, 4.75094974e-03
7.65621884e+02, 5.29227144e-01, 5.29227144e-01, 1.78159019e-03
