# y_plus, uu_plus, vv_plus, minus_uv_plus
1.59259694e+02, 1.74914118e+00, 1.74914118e+00, 8.03923464e-01
1.60798435e+02, 1.74576945e+00, 1.74576945e+00, 8.02528532e-01
1.62337176e+02, 1.74238363e+00, 1.74238363e+00, 8.00970227e-01
1.63875917e+02, 1.73899782e+00, 1.73899782e+00, 7.99749505e-01
1.65414658e+02, 1.73559793e+00, 1.73559793e+00, 7.98375367e-01
1.66953399e+02, 1.73219804e+00, 1.73219804e+00, 7.96848856e-01
1.68492140e+02, 1.72879111e+00, 1.72879111e+00, 7.95171018e-01
1.70030881e+02, 1.72537011e+00, 1.72537011e+00, 7.93858057e-01
1.71569622e+02, 1.72194910e+00, 1.72194910e+00, 7.92402594e-01
1.73108363e+02, 1.71852105e+00, 1.71852105e+00, 7.91329900e-01
1.74647104e+02, 1.71508597e+00, 1.71508597e+00, 7.89598512e-01
1.76185845e+02, 1.71165088e+00, 1.71165088e+00, 7.87725194e-01
1.77724586e+02, 1.70820172e+00, 1.70820172e+00, 7.86787891e-01
1.79263327e+02, 1.70475256e+00, 1.70475256e+00, 7.85723683e-01
1.80802068e+02, 1.70128931e+00, 1.70128931e+00, 7.84000113e-01
1.82340809e+02, 1.69782607e+00, 1.69782607e+00, 7.82144201e-01
1.83879550e+02, 1.69435579e+00, 1.69435579e+00, 7.80712742e-01
1.85418291e+02, 1.69088551e+00, 1.69088551e+00, 7.79717250e-01
1.86957032e+02, 1.68740115e+00, 1.68740115e+00, 7.78050998e-01
1.88495773e+02, 1.68391679e+00, 1.68391679e+00, 7.76270522e-01
1.90034514e+02, 1.68042540e+00, 1.68042540e+00, 7.75501313e-01
1.91573255e+02, 1.67692696e+00, 1.67692696e+00, 7.74060235e-01
1.93111996e+02, 1.67342852e+00, 1.67342852e+00, 7.71944912e-01
1.94650737e+02, 1.66991601e+00, 1.66991601e+00, 7.70863884e-01
1.96189478e+02, 1.66640349e+00, 1.66640349e+00, 7.69679065e-01
1.97728219e+02, 1.66289097e+00, 1.66289097e+00, 7.67818760e-01
1.99266960e+02, 1.65936438e+00, 1.65936438e+00, 7.66432276e-01
2.00805701e+02, 1.65583779e+00, 1.65583779e+00, 7.64951186e-01
2.02344442e+02, 1.65230415e+00, 1.65230415e+00, 7.63376123e-01
2.03883183e+02, 1.64876348e+00, 1.64876348e+00, 7.61707723e-01
2.05421924e+02, 1.64522281e+00, 1.64522281e+00, 7.60535917e-01
2.06960665e+02, 1.64166806e+00, 1.64166806e+00, 7.59278628e-01
2.08499406e+02, 1.63812035e+00, 1.63812035e+00, 7.57327297e-01
2.10038147e+02, 1.63455856e+00, 1.63455856e+00, 7.55891013e-01
2.11576888e+02, 1.63099677e+00, 1.63099677e+00, 7.54979927e-01
2.13115629e+02, 1.62742794e+00, 1.62742794e+00, 7.53380052e-01
2.14654370e+02, 1.62385208e+00, 1.62385208e+00, 7.51691188e-01
2.16193111e+02, 1.62026917e+00, 1.62026917e+00, 7.49926857e-01
2.17731852e+02, 1.61668626e+00, 1.61668626e+00, 7.48689735e-01
2.19270593e+02, 1.61309632e+00, 1.61309632e+00, 7.47384410e-01
