# y_plus, uu_plus, vv_plus, minus_uv_plus
5.24766431e+02, 1.08100248e+00, 1.08100248e+00, 5.02809931e-01
5.26307595e+02, 1.07592919e+00, 1.07592919e+00, 5.00550030e-01
5.27848759e+02, 1.07083486e+00, 1.07083486e+00, 4.97727400e-01
5.29389923e+02, 1.06572649e+00, 1.06572649e+00, 4.95722805e-01
5.30931088e+02, 1.06060409e+00, 1.06060409e+00, 4.93390168e-01
5.32472252e+02, 1.05547467e+00, 1.05547467e+00, 4.90893512e-01
5.34013416e+02, 1.05034525e+00, 1.05034525e+00, 4.88415345e-01
5.35554580e+02, 1.04521583e+00, 1.04521583e+00, 4.85527778e-01
5.37095745e+02, 1.04010044e+00, 1.04010044e+00, 4.83714199e-01
5.38636909e+02, 1.03500611e+00, 1.03500611e+00, 4.81887086e-01
5.40178073e+02, 1.02994686e+00, 1.02994686e+00, 4.78868897e-01
5.41719238e+02, 1.02493672e+00, 1.02493672e+00, 4.76585020e-01
5.43260402e+02, 1.01998273e+00, 1.01998273e+00, 4.74184719e-01
5.44801566e+02, 1.01509890e+00, 1.01509890e+00, 4.71832147e-01
